date,terminal_id,terminal_name,region,inbound_train_count,inbound_car_count,cars_on_hand,yard_occupancy_pct,crew_starts_available,locomotive_availability_pct,is_weekend,month,target_dwell_hours
2022-05-25,T04,Memphis,South,10,252,931,98.0,12,90.5,0,5,28.6
2022-05-25,T05,Kansas City,Midwest,11,192,911,75.9,19,84.8,0,5,16.1
2022-05-25,T06,Stockton,West,13,307,149,27.1,8,82.5,0,5,13.7
2022-05-25,T07,Amarillo,South,4,124,60,10.0,10,85.3,0,5,22.6
2022-05-25,T08,Havre,North,3,66,40,10.0,10,91.6,0,5,9.5
2022-05-26,T01,Barstow,West,11,253,90,10.0,20,92.9,0,5,19.5
2022-05-26,T02,Alliance,Midwest,16,331,110,10.0,20,85.6,0,5,22.3
2022-05-26,T03,Galesburg,Midwest,5,142,75,10.0,13,91.1,0,5,17.1
2022-05-26,T04,Memphis,South,17,423,931,98.0,19,91.1,0,5,18.3
2022-05-26,T05,Kansas City,Midwest,12,338,1078,89.8,30,89.0,0,5,22.4
2022-05-26,T06,Stockton,West,7,193,55,10.0,13,86.0,0,5,19.8
2022-05-26,T07,Amarillo,South,17,433,326,54.3,15,82.1,0,5,12.5
2022-05-26,T08,Havre,North,2,53,40,10.0,13,87.6,0,5,13.4
2022-05-27,T01,Barstow,West,10,279,90,10.0,17,93.2,0,5,19.5
2022-05-27,T02,Alliance,Midwest,17,371,110,10.0,25,87.9,0,5,15.2
2022-05-27,T03,Galesburg,Midwest,12,292,156,20.8,23,82.3,0,5,24.6
2022-05-27,T04,Memphis,South,9,253,811,85.4,27,88.6,0,5,31.7
2022-05-27,T05,Kansas City,Midwest,18,352,1155,96.2,20,89.3,0,5,21.5
2022-05-27,T06,Stockton,West,12,272,97,17.6,10,87.9,0,5,13.8
2022-05-27,T07,Amarillo,South,11,178,60,10.0,13,82.6,0,5,17.1
2022-05-27,T08,Havre,North,4,77,52,13.0,9,95.1,0,5,16.1
2022-05-28,T01,Barstow,West,11,289,90,10.0,14,91.7,1,5,22.3
2022-05-28,T02,Alliance,Midwest,4,91,110,10.0,16,96.7,1,5,17.7
2022-05-28,T03,Galesburg,Midwest,12,312,117,15.6,7,87.0,1,5,16.5
2022-05-28,T04,Memphis,South,12,337,931,98.0,8,93.7,1,5,29.1
2022-05-28,T05,Kansas City,Midwest,13,274,1155,96.2,17,87.3,1,5,15.3
2022-05-28,T06,Stockton,West,9,176,55,10.0,9,91.5,1,5,20.8
2022-05-28,T07,Amarillo,South,14,291,109,18.2,16,89.7,1,5,17.8
2022-05-28,T08,Havre,North,4,81,40,10.0,2,93.8,1,5,17.6
2022-05-29,T01,Barstow,West,15,336,90,10.0,18,82.0,1,5,15.8
2022-05-29,T02,Alliance,Midwest,13,277,210,19.1,19,84.0,1,5,19.5
2022-05-29,T03,Galesburg,Midwest,6,110,75,10.0,15,99.0,1,5,23.1
2022-05-29,T04,Memphis,South,13,306,931,98.0,18,83.0,1,5,28.0
2022-05-29,T05,Kansas City,Midwest,8,173,1120,93.3,23,86.9,1,5,17.4
2022-05-29,T06,Stockton,West,12,262,107,19.5,8,88.0,1,5,20.1
2022-05-29,T07,Amarillo,South,8,160,60,10.0,9,91.0,1,5,25.8
2022-05-29,T08,Havre,North,6,126,56,14.0,5,89.1,1,5,12.2
2022-05-30,T01,Barstow,West,10,233,90,10.0,21,92.0,0,5,19.3
2022-05-30,T02,Alliance,Midwest,17,405,265,24.1,23,84.0,0,5,17.4
2022-05-30,T03,Galesburg,Midwest,12,305,209,27.9,17,83.8,0,5,21.1
2022-05-30,T04,Memphis,South,23,601,931,98.0,23,84.7,0,5,24.5
2022-05-30,T05,Kansas City,Midwest,7,148,1168,97.3,28,91.7,0,5,22.4
2022-05-30,T06,Stockton,West,5,131,55,10.0,13,83.3,0,5,16.1
2022-05-30,T07,Amarillo,South,16,457,322,53.7,14,80.5,0,5,24.1
2022-05-30,T08,Havre,North,4,82,40,10.0,8,86.7,0,5,15.5
2022-05-31,T01,Barstow,West,12,287,90,10.0,18,90.0,0,5,17.9
2022-05-31,T02,Alliance,Midwest,8,194,110,10.0,18,86.7,0,5,19.8
2022-05-31,T03,Galesburg,Midwest,13,327,192,25.6,16,89.7,0,5,16.3
2022-05-31,T04,Memphis,South,13,310,694,73.1,13,83.8,0,5,17.3
2022-05-31,T05,Kansas City,Midwest,17,348,1176,98.0,24,89.5,0,5,21.8
2022-05-31,T06,Stockton,West,15,297,185,33.6,15,86.3,0,5,14.0
2022-05-31,T07,Amarillo,South,9,175,60,10.0,15,86.6,0,5,15.5
2022-05-31,T08,Havre,North,6,137,44,11.0,11,82.4,0,5,14.4
2022-06-01,T01,Barstow,West,13,317,90,10.0,23,80.9,0,6,18.8
2022-06-01,T02,Alliance,Midwest,18,529,354,32.2,34,84.4,0,6,15.2
2022-06-01,T03,Galesburg,Midwest,13,256,83,11.1,20,83.4,0,6,18.2
2022-06-01,T04,Memphis,South,10,218,605,63.7,18,93.8,0,6,20.5
2022-06-01,T05,Kansas City,Midwest,14,337,1176,98.0,24,83.8,0,6,19.7
2022-06-01,T06,Stockton,West,8,126,55,10.0,10,90.9,0,6,18.3
2022-06-01,T07,Amarillo,South,8,124,60,10.0,12,85.6,0,6,22.3
2022-06-01,T08,Havre,North,4,100,40,10.0,8,91.5,0,6,11.5
2022-06-02,T01,Barstow,West,10,193,90,10.0,15,80.7,0,6,21.7
2022-06-02,T02,Alliance,Midwest,18,426,204,18.5,29,86.9,0,6,16.1
2022-06-02,T03,Galesburg,Midwest,9,187,75,10.0,16,85.1,0,6,20.2
2022-06-02,T04,Memphis,South,12,267,661,69.6,16,90.0,0,6,20.4
2022-06-02,T05,Kansas City,Midwest,13,313,1176,98.0,29,81.0,0,6,20.1
2022-06-02,T06,Stockton,West,8,191,94,17.1,8,84.7,0,6,14.7
2022-06-02,T07,Amarillo,South,15,379,266,44.3,11,87.3,0,6,13.7
2022-06-02,T08,Havre,North,5,129,50,12.5,11,86.8,0,6,10.5
2022-06-03,T01,Barstow,West,10,187,90,10.0,17,93.1,0,6,25.4
2022-06-03,T02,Alliance,Midwest,13,223,110,10.0,30,92.7,0,6,15.9
2022-06-03,T03,Galesburg,Midwest,7,178,75,10.0,13,83.3,0,6,26.5
2022-06-03,T04,Memphis,South,10,250,649,68.3,16,93.2,0,6,24.6
2022-06-03,T05,Kansas City,Midwest,14,343,1176,98.0,28,86.0,0,6,18.2
2022-06-03,T06,Stockton,West,13,275,131,23.8,18,83.0,0,6,18.2
2022-06-03,T07,Amarillo,South,8,109,60,10.0,19,85.4,0,6,14.3
2022-06-03,T08,Havre,North,2,41,40,10.0,9,93.9,0,6,15.6
2022-06-04,T01,Barstow,West,15,310,144,16.0,11,87.0,1,6,23.2
2022-06-04,T02,Alliance,Midwest,8,211,110,10.0,22,90.9,1,6,18.1
2022-06-04,T03,Galesburg,Midwest,12,273,103,13.7,10,91.6,1,6,23.8
2022-06-04,T04,Memphis,South,10,353,771,81.2,17,81.9,1,6,24.4
2022-06-04,T05,Kansas City,Midwest,14,341,1176,98.0,28,85.3,1,6,20.4
2022-06-04,T06,Stockton,West,8,234,55,10.0,7,86.8,1,6,13.9
2022-06-04,T07,Amarillo,South,3,64,60,10.0,9,86.6,1,6,23.2
2022-06-04,T08,Havre,North,7,139,106,26.5,8,91.9,1,6,17.1
2022-06-05,T01,Barstow,West,11,225,90,10.0,8,83.4,1,6,22.7
2022-06-05,T02,Alliance,Midwest,14,311,144,13.1,18,88.3,1,6,17.6
2022-06-05,T03,Galesburg,Midwest,12,324,93,12.4,18,83.8,1,6,25.6
2022-06-05,T04,Memphis,South,13,346,791,83.3,15,85.1,1,6,26.0
2022-06-05,T05,Kansas City,Midwest,11,236,1139,94.9,16,91.3,1,6,23.3
2022-06-05,T06,Stockton,West,6,140,55,10.0,8,91.0,1,6,17.4
2022-06-05,T07,Amarillo,South,11,271,235,39.2,8,87.3,1,6,16.8
2022-06-05,T08,Havre,North,6,144,83,20.8,7,85.9,1,6,15.8
2022-06-06,T01,Barstow,West,15,321,122,13.6,15,86.7,0,6,23.1
2022-06-06,T02,Alliance,Midwest,17,491,244,22.2,33,87.5,0,6,18.2
2022-06-06,T03,Galesburg,Midwest,8,197,75,10.0,12,93.8,0,6,17.6
2022-06-06,T04,Memphis,South,19,453,931,98.0,21,79.3,0,6,21.5
2022-06-06,T05,Kansas City,Midwest,17,364,1176,98.0,27,84.1,0,6,18.7
2022-06-06,T06,Stockton,West,9,236,102,18.5,12,84.8,0,6,13.6
2022-06-06,T07,Amarillo,South,9,190,144,24.0,15,84.8,0,6,16.2
2022-06-06,T08,Havre,North,3,56,40,10.0,6,89.7,0,6,17.8
2022-06-07,T01,Barstow,West,14,353,92,10.2,21,88.7,0,6,15.4
2022-06-07,T02,Alliance,Midwest,14,382,110,10.0,26,89.9,0,6,20.8
2022-06-07,T03,Galesburg,Midwest,14,333,132,17.6,20,85.0,0,6,17.9
2022-06-07,T04,Memphis,South,10,245,777,81.8,15,90.0,0,6,33.5
2022-06-07,T05,Kansas City,Midwest,17,442,1176,98.0,24,86.4,0,6,20.0
2022-06-07,T06,Stockton,West,6,126,55,10.0,14,89.9,0,6,17.9
2022-06-07,T07,Amarillo,South,7,186,95,15.8,14,94.9,0,6,13.1
2022-06-07,T08,Havre,North,7,166,114,28.5,6,87.0,0,6,13.1
2022-06-08,T01,Barstow,West,8,183,90,10.0,23,88.7,0,6,19.4
2022-06-08,T02,Alliance,Midwest,16,341,110,10.0,21,81.1,0,6,19.4
2022-06-08,T03,Galesburg,Midwest,10,231,75,10.0,17,88.8,0,6,22.1
2022-06-08,T04,Memphis,South,11,270,834,87.8,14,86.6,0,6,23.3
2022-06-08,T05,Kansas City,Midwest,15,317,1116,93.0,20,81.4,0,6,20.3
2022-06-08,T06,Stockton,West,7,170,79,14.4,9,83.1,0,6,18.3
2022-06-08,T07,Amarillo,South,10,234,102,17.0,20,84.6,0,6,21.0
2022-06-08,T08,Havre,North,5,105,40,10.0,9,94.4,0,6,19.9
2022-06-09,T01,Barstow,West,7,167,90,10.0,12,83.0,0,6,32.8
2022-06-09,T02,Alliance,Midwest,14,350,110,10.0,18,92.0,0,6,15.0
2022-06-09,T03,Galesburg,Midwest,9,221,75,10.0,14,90.1,0,6,16.4
2022-06-09,T04,Memphis,South,15,342,931,98.0,21,90.6,0,6,21.7
2022-06-09,T05,Kansas City,Midwest,14,295,1165,97.1,21,82.2,0,6,23.7
2022-06-09,T06,Stockton,West,12,283,159,28.9,9,87.4,0,6,14.2
2022-06-09,T07,Amarillo,South,11,215,60,10.0,8,90.7,0,6,14.4
2022-06-09,T08,Havre,North,11,224,117,29.2,6,84.4,0,6,16.1
2022-06-10,T01,Barstow,West,20,393,244,27.1,21,94.3,0,6,19.0
2022-06-10,T02,Alliance,Midwest,7,148,110,10.0,15,86.3,0,6,16.8
2022-06-10,T03,Galesburg,Midwest,13,339,139,18.5,23,80.6,0,6,27.0
2022-06-10,T04,Memphis,South,11,279,929,97.8,17,88.3,0,6,26.6
2022-06-10,T05,Kansas City,Midwest,23,585,1176,98.0,26,82.8,0,6,17.9
2022-06-10,T06,Stockton,West,5,133,55,10.0,13,81.5,0,6,16.2
2022-06-10,T07,Amarillo,South,10,229,60,10.0,18,91.1,0,6,15.0
2022-06-10,T08,Havre,North,8,106,40,10.0,5,91.1,0,6,18.3
2022-06-11,T01,Barstow,West,10,219,90,10.0,14,92.7,1,6,26.9
2022-06-11,T02,Alliance,Midwest,14,320,194,17.6,19,86.2,1,6,19.6
2022-06-11,T03,Galesburg,Midwest,11,278,75,10.0,8,88.6,1,6,25.0
2022-06-11,T04,Memphis,South,12,271,931,98.0,18,79.8,1,6,26.9
2022-06-11,T05,Kansas City,Midwest,13,294,945,78.8,19,87.4,1,6,18.5
2022-06-11,T06,Stockton,West,6,138,55,10.0,10,89.9,1,6,14.2
2022-06-11,T07,Amarillo,South,6,165,60,10.0,15,82.9,1,6,19.4
2022-06-11,T08,Havre,North,7,157,80,20.0,5,87.7,1,6,13.6
2022-06-12,T01,Barstow,West,18,452,253,28.1,13,84.8,1,6,17.4
2022-06-12,T02,Alliance,Midwest,10,249,110,10.0,15,90.0,1,6,20.5
2022-06-12,T03,Galesburg,Midwest,7,157,75,10.0,11,90.6,1,6,24.5
2022-06-12,T04,Memphis,South,11,220,931,98.0,8,82.2,1,6,18.4
2022-06-12,T05,Kansas City,Midwest,11,233,910,75.8,20,85.7,1,6,23.0
2022-06-12,T06,Stockton,West,6,126,55,10.0,10,92.4,1,6,14.9
2022-06-12,T07,Amarillo,South,15,345,188,31.3,17,84.8,1,6,16.3
2022-06-12,T08,Havre,North,5,126,40,10.0,9,94.3,1,6,15.4
2022-06-13,T01,Barstow,West,4,100,90,10.0,14,88.7,0,6,14.0
2022-06-13,T02,Alliance,Midwest,18,472,257,23.4,26,86.3,0,6,21.5
2022-06-13,T03,Galesburg,Midwest,14,383,250,33.3,18,91.1,0,6,26.1
2022-06-13,T04,Memphis,South,6,147,910,95.8,20,89.9,0,6,23.6
2022-06-13,T05,Kansas City,Midwest,17,360,1074,89.5,21,88.4,0,6,18.0
2022-06-13,T06,Stockton,West,4,102,55,10.0,7,88.6,0,6,15.4
2022-06-13,T07,Amarillo,South,7,167,60,10.0,11,85.0,0,6,13.5
2022-06-13,T08,Havre,North,5,91,40,10.0,4,86.2,0,6,14.0
2022-06-14,T01,Barstow,West,12,254,186,20.7,22,89.7,0,6,16.1
2022-06-14,T02,Alliance,Midwest,14,358,110,10.0,22,89.6,0,6,22.0
2022-06-14,T03,Galesburg,Midwest,14,359,191,25.5,13,83.0,0,6,22.5
2022-06-14,T04,Memphis,South,14,349,931,98.0,21,89.4,0,6,20.5
2022-06-14,T05,Kansas City,Midwest,10,260,1025,85.4,23,81.9,0,6,26.7
2022-06-14,T06,Stockton,West,9,183,106,19.3,11,90.2,0,6,17.3
2022-06-14,T07,Amarillo,South,6,142,60,10.0,19,92.5,0,6,16.7
2022-06-14,T08,Havre,North,5,113,40,10.0,9,84.2,0,6,14.7
2022-06-15,T01,Barstow,West,5,119,90,10.0,20,85.2,0,6,24.2
2022-06-15,T02,Alliance,Midwest,18,415,110,10.0,9,87.7,0,6,24.4
2022-06-15,T03,Galesburg,Midwest,9,223,75,10.0,15,85.2,0,6,15.2
2022-06-15,T04,Memphis,South,10,226,857,90.2,17,79.9,0,6,27.9
2022-06-15,T05,Kansas City,Midwest,23,562,1176,98.0,27,85.2,0,6,19.2
2022-06-15,T06,Stockton,West,14,281,171,31.1,13,87.3,0,6,19.8
2022-06-15,T07,Amarillo,South,8,161,60,10.0,11,88.3,0,6,26.2
2022-06-15,T08,Havre,North,6,139,40,10.0,9,80.3,0,6,14.6
2022-06-16,T01,Barstow,West,11,329,232,25.8,14,88.8,0,6,21.4
2022-06-16,T02,Alliance,Midwest,19,576,182,16.5,20,84.4,0,6,17.9
2022-06-16,T03,Galesburg,Midwest,5,120,75,10.0,21,92.3,0,6,19.3
2022-06-16,T04,Memphis,South,17,408,931,98.0,20,86.6,0,6,18.8
2022-06-16,T05,Kansas City,Midwest,14,327,1033,86.1,33,87.3,0,6,22.0
2022-06-16,T06,Stockton,West,10,224,103,18.7,10,81.8,0,6,13.9
2022-06-16,T07,Amarillo,South,15,259,135,22.5,12,90.7,0,6,16.4
2022-06-16,T08,Havre,North,6,120,40,10.0,8,88.9,0,6,18.5
2022-06-17,T01,Barstow,West,14,326,197,21.9,20,82.2,0,6,26.5
2022-06-17,T02,Alliance,Midwest,13,283,110,10.0,24,94.5,0,6,18.6
2022-06-17,T03,Galesburg,Midwest,14,352,250,33.3,21,92.6,0,6,18.4
2022-06-17,T04,Memphis,South,13,337,912,96.0,26,83.6,0,6,26.1
2022-06-17,T05,Kansas City,Midwest,18,345,1097,91.4,23,82.2,0,6,20.3
2022-06-17,T06,Stockton,West,12,258,92,16.7,17,82.0,0,6,10.9
2022-06-17,T07,Amarillo,South,8,187,60,10.0,13,94.7,0,6,13.1
2022-06-17,T08,Havre,North,9,207,92,23.0,9,87.2,0,6,11.9
2022-06-18,T01,Barstow,West,8,170,90,10.0,20,88.9,1,6,15.8
2022-06-18,T02,Alliance,Midwest,12,216,110,10.0,14,91.8,1,6,19.3
2022-06-18,T03,Galesburg,Midwest,3,54,75,10.0,11,88.0,1,6,20.2
2022-06-18,T04,Memphis,South,15,344,931,98.0,18,83.1,1,6,24.6
2022-06-18,T05,Kansas City,Midwest,16,374,1176,98.0,24,88.6,1,6,18.0
2022-06-18,T06,Stockton,West,5,113,55,10.0,16,87.7,1,6,11.5
2022-06-18,T07,Amarillo,South,6,160,60,10.0,14,95.5,1,6,19.5
2022-06-18,T08,Havre,North,3,73,40,10.0,8,88.4,1,6,15.4
2022-06-19,T01,Barstow,West,10,228,90,10.0,18,83.9,1,6,24.7
2022-06-19,T02,Alliance,Midwest,18,335,141,12.8,17,89.1,1,6,21.4
2022-06-19,T03,Galesburg,Midwest,7,171,114,15.2,10,84.1,1,6,23.0
2022-06-19,T04,Memphis,South,13,283,905,95.3,22,85.5,1,6,20.5
2022-06-19,T05,Kansas City,Midwest,11,242,1127,93.9,18,80.2,1,6,23.8
2022-06-19,T06,Stockton,West,6,123,55,10.0,11,88.4,1,6,19.5
2022-06-19,T07,Amarillo,South,10,241,101,16.8,10,83.1,1,6,15.1
2022-06-19,T08,Havre,North,4,89,40,10.0,6,92.6,1,6,13.6
2022-06-20,T01,Barstow,West,12,283,90,10.0,12,83.5,0,6,16.6
2022-06-20,T02,Alliance,Midwest,19,518,249,22.6,22,88.9,0,6,17.2
2022-06-20,T03,Galesburg,Midwest,13,371,253,33.7,14,85.5,0,6,23.5
2022-06-20,T04,Memphis,South,14,293,931,98.0,23,88.6,0,6,21.8
2022-06-20,T05,Kansas City,Midwest,19,379,1176,98.0,20,84.9,0,6,21.3
2022-06-20,T06,Stockton,West,10,259,137,24.9,11,83.6,0,6,17.4
2022-06-20,T07,Amarillo,South,11,201,60,10.0,15,83.3,0,6,26.3
2022-06-20,T08,Havre,North,8,187,93,23.2,15,92.8,0,6,27.2
2022-06-21,T01,Barstow,West,11,252,90,10.0,22,94.9,0,6,23.2
2022-06-21,T02,Alliance,Midwest,14,317,110,10.0,23,85.2,0,6,16.9
2022-06-21,T03,Galesburg,Midwest,14,340,203,27.1,15,83.0,0,6,22.5
2022-06-21,T04,Memphis,South,15,335,931,98.0,18,84.8,0,6,19.8
2022-06-21,T05,Kansas City,Midwest,16,334,1176,98.0,26,91.2,0,6,24.9
2022-06-21,T06,Stockton,West,10,258,121,22.0,11,81.8,0,6,12.7
2022-06-21,T07,Amarillo,South,13,306,98,16.3,12,81.7,0,6,16.8
2022-06-21,T08,Havre,North,17,355,233,58.2,8,79.7,0,6,19.3
2022-06-22,T01,Barstow,West,16,372,148,16.4,14,87.3,0,6,15.9
2022-06-22,T02,Alliance,Midwest,10,233,110,10.0,21,97.5,0,6,20.9
2022-06-22,T03,Galesburg,Midwest,15,358,185,24.7,15,88.5,0,6,19.6
2022-06-22,T04,Memphis,South,10,277,931,98.0,27,80.3,0,6,22.0
2022-06-22,T05,Kansas City,Midwest,16,396,1176,98.0,20,78.6,0,6,25.1
2022-06-22,T06,Stockton,West,6,150,55,10.0,14,77.1,0,6,26.2
2022-06-22,T07,Amarillo,South,11,276,60,10.0,17,91.4,0,6,16.7
2022-06-22,T08,Havre,North,10,241,129,32.2,9,84.5,0,6,14.0
2022-06-23,T01,Barstow,West,10,190,90,10.0,20,89.8,0,6,23.7
2022-06-23,T02,Alliance,Midwest,13,276,110,10.0,17,84.1,0,6,18.3
2022-06-23,T03,Galesburg,Midwest,10,218,75,10.0,13,84.2,0,6,13.0
2022-06-23,T04,Memphis,South,16,360,931,98.0,25,87.9,0,6,17.0
2022-06-23,T05,Kansas City,Midwest,25,660,1176,98.0,34,87.9,0,6,23.3
2022-06-23,T06,Stockton,West,6,148,55,10.0,15,95.2,0,6,8.5
2022-06-23,T07,Amarillo,South,10,259,60,10.0,13,90.1,0,6,20.4
2022-06-23,T08,Havre,North,9,149,40,10.0,12,80.8,0,6,23.9
2022-06-24,T01,Barstow,West,12,245,90,10.0,10,80.3,0,6,17.2
2022-06-24,T02,Alliance,Midwest,18,387,135,12.3,19,87.8,0,6,20.3
2022-06-24,T03,Galesburg,Midwest,5,126,75,10.0,20,93.4,0,6,22.5
2022-06-24,T04,Memphis,South,11,266,905,95.3,31,86.9,0,6,25.1
2022-06-24,T05,Kansas City,Midwest,20,390,973,81.1,25,82.9,0,6,22.0
2022-06-24,T06,Stockton,West,8,136,55,10.0,20,95.6,0,6,11.5
2022-06-24,T07,Amarillo,South,11,265,60,10.0,6,89.7,0,6,16.8
2022-06-24,T08,Havre,North,9,216,72,18.0,10,86.2,0,6,14.9
2022-06-25,T01,Barstow,West,7,160,90,10.0,21,86.9,1,6,23.3
2022-06-25,T02,Alliance,Midwest,19,389,110,10.0,16,86.2,1,6,19.9
2022-06-25,T03,Galesburg,Midwest,13,300,184,24.5,15,88.4,1,6,20.9
2022-06-25,T04,Memphis,South,16,354,931,98.0,18,83.7,1,6,22.1
2022-06-25,T05,Kansas City,Midwest,13,258,875,72.9,14,86.4,1,6,21.0
2022-06-25,T06,Stockton,West,6,137,55,10.0,14,85.3,1,6,10.2
2022-06-25,T07,Amarillo,South,10,230,60,10.0,17,89.7,1,6,20.4
2022-06-25,T08,Havre,North,4,101,40,10.0,6,86.1,1,6,12.0
2022-06-26,T01,Barstow,West,16,365,232,25.8,16,88.9,1,6,19.9
2022-06-26,T02,Alliance,Midwest,12,291,110,10.0,21,87.0,1,6,15.2
2022-06-26,T03,Galesburg,Midwest,9,248,110,14.7,13,92.2,1,6,18.9
2022-06-26,T04,Memphis,South,11,240,878,92.4,19,87.4,1,6,25.6
2022-06-26,T05,Kansas City,Midwest,16,396,1064,88.7,20,93.1,1,6,16.2
2022-06-26,T06,Stockton,West,2,50,55,10.0,12,84.4,1,6,15.6
2022-06-26,T07,Amarillo,South,7,143,60,10.0,6,87.2,1,6,25.4
2022-06-26,T08,Havre,North,3,58,40,10.0,9,87.9,1,6,12.3
2022-06-27,T01,Barstow,West,12,260,90,10.0,18,89.0,0,6,15.7
2022-06-27,T02,Alliance,Midwest,13,293,110,10.0,23,86.4,0,6,19.4
2022-06-27,T03,Galesburg,Midwest,9,189,75,10.0,16,79.1,0,6,24.6
2022-06-27,T04,Memphis,South,10,204,896,94.3,11,87.6,0,6,24.1
2022-06-27,T05,Kansas City,Midwest,17,364,1088,90.7,34,85.3,0,6,17.2
2022-06-27,T06,Stockton,West,9,239,215,39.1,12,92.8,0,6,18.1
2022-06-27,T07,Amarillo,South,10,217,105,17.5,2,88.1,0,6,12.8
2022-06-27,T08,Havre,North,8,155,107,26.8,13,86.8,0,6,17.7
2022-06-28,T01,Barstow,West,8,182,90,10.0,22,80.4,0,6,20.7
2022-06-28,T02,Alliance,Midwest,16,387,125,11.4,24,84.3,0,6,14.3
2022-06-28,T03,Galesburg,Midwest,14,312,148,19.7,10,80.4,0,6,16.5
2022-06-28,T04,Memphis,South,15,351,931,98.0,19,87.7,0,6,20.1
2022-06-28,T05,Kansas City,Midwest,9,219,997,83.1,18,95.5,0,6,20.4
2022-06-28,T06,Stockton,West,8,175,145,26.4,6,79.6,0,6,15.9
2022-06-28,T07,Amarillo,South,9,227,90,15.0,20,88.9,0,6,16.8
2022-06-28,T08,Havre,North,6,159,107,26.8,6,89.2,0,6,17.4
2022-06-29,T01,Barstow,West,13,306,145,16.1,16,88.5,0,6,27.1
2022-06-29,T02,Alliance,Midwest,13,310,110,10.0,19,92.8,0,6,14.9
2022-06-29,T03,Galesburg,Midwest,6,131,75,10.0,14,94.7,0,6,15.9
2022-06-29,T04,Memphis,South,7,151,782,82.3,15,88.5,0,6,28.8
2022-06-29,T05,Kansas City,Midwest,12,257,1100,91.7,24,87.5,0,6,21.9
2022-06-29,T06,Stockton,West,11,291,233,42.4,17,90.3,0,6,13.3
2022-06-29,T07,Amarillo,South,10,197,60,10.0,10,88.5,0,6,18.8
2022-06-29,T08,Havre,North,9,205,113,28.2,8,85.2,0,6,12.0
2022-06-30,T01,Barstow,West,13,338,102,11.3,15,88.8,0,6,20.2
2022-06-30,T02,Alliance,Midwest,8,173,110,10.0,22,84.6,0,6,13.2
2022-06-30,T03,Galesburg,Midwest,6,175,75,10.0,20,86.1,0,6,18.3
2022-06-30,T04,Memphis,South,18,484,931,98.0,16,86.8,0,6,24.3
2022-06-30,T05,Kansas City,Midwest,17,415,1176,98.0,24,87.0,0,6,19.8
2022-06-30,T06,Stockton,West,4,94,55,10.0,10,92.0,0,6,11.5
2022-06-30,T07,Amarillo,South,16,314,126,21.0,12,83.7,0,6,16.3
2022-06-30,T08,Havre,North,7,120,40,10.0,11,96.1,0,6,14.7
2022-07-01,T01,Barstow,West,16,369,90,10.0,22,92.2,0,7,21.9
2022-07-01,T02,Alliance,Midwest,13,240,110,10.0,28,92.7,0,7,16.8
2022-07-01,T03,Galesburg,Midwest,10,231,75,10.0,13,82.5,0,7,16.5
2022-07-01,T04,Memphis,South,13,296,797,83.9,21,87.8,0,7,22.8
2022-07-01,T05,Kansas City,Midwest,20,371,1176,98.0,27,91.1,0,7,20.3
2022-07-01,T06,Stockton,West,6,89,55,10.0,18,88.1,0,7,15.3
2022-07-01,T07,Amarillo,South,10,244,60,10.0,14,93.8,0,7,14.1
2022-07-01,T08,Havre,North,4,84,40,10.0,7,88.6,0,7,13.6
2022-07-02,T01,Barstow,West,14,343,90,10.0,13,84.7,1,7,22.8
2022-07-02,T02,Alliance,Midwest,12,219,110,10.0,25,91.5,1,7,21.6
2022-07-02,T03,Galesburg,Midwest,6,132,75,10.0,15,88.7,1,7,24.5
2022-07-02,T04,Memphis,South,11,252,795,83.7,18,91.8,1,7,24.3
2022-07-02,T05,Kansas City,Midwest,15,365,1176,98.0,23,90.0,1,7,20.3
2022-07-02,T06,Stockton,West,4,89,55,10.0,8,95.1,1,7,11.9
2022-07-02,T07,Amarillo,South,4,94,60,10.0,7,84.8,1,7,17.4
2022-07-02,T08,Havre,North,5,83,40,10.0,8,83.3,1,7,14.7
2022-07-03,T01,Barstow,West,14,304,90,10.0,14,78.8,1,7,24.1
2022-07-03,T02,Alliance,Midwest,14,447,268,24.4,14,85.3,1,7,25.7
2022-07-03,T03,Galesburg,Midwest,12,208,98,13.1,11,89.6,1,7,16.8
2022-07-03,T04,Memphis,South,11,248,820,86.3,18,94.9,1,7,20.9
2022-07-03,T05,Kansas City,Midwest,19,311,1176,98.0,24,88.9,1,7,18.3
2022-07-03,T06,Stockton,West,5,100,55,10.0,16,86.7,1,7,15.4
2022-07-03,T07,Amarillo,South,9,240,177,29.5,13,85.7,1,7,26.8
2022-07-03,T08,Havre,North,7,147,73,18.2,11,84.5,1,7,15.0
2022-07-04,T01,Barstow,West,18,451,153,17.0,20,82.2,0,7,20.8
2022-07-04,T02,Alliance,Midwest,26,710,473,43.0,20,86.5,0,7,18.5
2022-07-04,T03,Galesburg,Midwest,5,105,75,10.0,18,89.2,0,7,28.2
2022-07-04,T04,Memphis,South,7,169,785,82.6,17,89.2,0,7,26.3
2022-07-04,T05,Kansas City,Midwest,13,331,1176,98.0,29,86.2,0,7,20.4
2022-07-04,T06,Stockton,West,9,186,89,16.2,13,91.3,0,7,20.4
2022-07-04,T07,Amarillo,South,17,425,330,55.0,9,90.5,0,7,14.6
2022-07-04,T08,Havre,North,5,108,40,10.0,5,90.8,0,7,16.3
2022-07-05,T01,Barstow,West,10,245,90,10.0,17,84.0,0,7,18.0
2022-07-05,T02,Alliance,Midwest,15,403,139,12.6,21,86.6,0,7,20.4
